Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Task start times,Task operations (FLOPs)
1,61.4555,0.2633,2.3062,1.5234,26.1889,73.98,1.5071,[0.1873],[106.86]
1,61.4555,0.2449,2.603,2.9108,62.6262,131.52,1.6508,[0.1308],[106.86]
1,11.7294,0.1933,0.7596,1.5358,35.3044,312.36,1.6682,[0.148],[106.86]
1,11.7294,0.1103,0.9584,2.3402,61.4555,106.86,1.6491,[0.1016],[106.86]
1,11.7294,0.2555,0.9354,2.3722,60.5415,123.3,1.4354,[0.0895],[106.86]
1,57.8413,0.2939,2.2298,1.0502,6.8019,82.2,1.8732,[0.1926],[106.86]
1,62.6262,0.2636,2.7723,2.9658,57.8413,106.86,1.6664,[0.1431],[131.52]
1,62.6262,0.2918,2.3138,1.1069,11.7294,106.86,1.8562,[0.0479],[131.52]
1,57.8413,0.2582,2.3202,1.5151,26.1889,73.98,1.728,[0.1777],[106.86]
1,11.7294,0.2592,0.6821,1.5149,35.3044,312.36,1.6806,[0.0675],[106.86]
1,60.5415,0.1569,2.1308,0.9972,11.7294,106.86,1.8004,[0.0788],[123.3]
1,16.2015,0.2138,0.8578,1.0149,16.2015,41.1,1.791,[0.0129],[41.1]
1,61.4555,0.1905,2.7299,1.6728,26.1889,73.98,1.803,[0.1167],[106.86]
1,57.8413,0.1992,2.6282,2.9214,62.6262,131.52,1.7333,[0.1981],[106.86]
1,61.4555,0.1096,2.7262,2.8752,62.6262,131.52,1.6542,[0.2005],[106.86]
1,60.5415,0.1611,3.0588,2.7986,61.4555,106.86,1.4677,[0.0425],[123.3]
1,62.6262,0.1101,2.9833,2.6444,60.5415,123.3,1.7262,[0.1436],[131.52]
1,35.3044,0.2762,1.8291,1.4302,26.1889,73.98,1.7777,[0.0284],[312.36]
1,62.6262,0.1218,2.4062,1.9291,35.3044,312.36,1.8373,[0.1708],[131.52]
1,62.6262,0.151,2.3468,2.1149,35.3044,312.36,1.8014,[0.0612],[131.52]
1,57.8413,0.209,2.1088,0.8106,6.8019,82.2,2.0889,[0.1841],[106.86]
1,16.2015,0.1385,0.9632,1.127,16.2015,41.1,1.8413,[0.1951],[41.1]
1,16.2015,0.2492,0.9566,1.399,26.1889,73.98,1.7844,[0.1066],[41.1]
1,6.8019,0.1643,0.5723,1.5089,35.3044,312.36,1.727,[0.1491],[82.2]
1,60.5415,0.225,2.4079,1.5077,26.1889,73.98,1.8539,[0.0197],[123.3]
1,16.2015,0.118,0.9084,2.2967,57.8413,106.86,1.7447,[0.1353],[41.1]
1,26.1889,0.1185,1.3038,1.0137,16.2015,41.1,1.752,[0.1898],[73.98]
1,57.8413,0.2983,2.0849,1.004,11.7294,106.86,1.9177,[0.1496],[106.86]
1,62.6262,0.1259,2.8653,2.8606,60.5415,123.3,1.7183,[0.201],[131.52]
1,57.8413,0.1729,2.5936,2.747,57.8413,106.86,1.6636,[0.1797],[106.86]
1,60.5415,0.2408,2.319,1.183,16.2015,41.1,1.852,[0.1549],[123.3]
1,35.3044,0.1656,1.3843,0.7023,6.8019,82.2,1.9292,[0.1183],[312.36]
1,62.6262,0.2253,2.9144,2.9144,57.8413,106.86,1.7881,[0.1748],[131.52]
1,6.8019,0.1791,0.5786,0.6866,6.8019,82.2,2.0269,[0.16],[82.2]
1,61.4555,0.2961,2.3957,2.5198,35.3044,312.36,1.6808,[0.1565],[106.86]
1,11.7294,0.2512,0.6952,0.9118,16.2015,41.1,1.8191,[0.1629],[106.86]
1,62.6262,0.267,2.3334,1.1676,11.7294,106.86,1.9142,[0.0878],[131.52]
1,16.2015,0.1095,0.8255,0.7069,6.8019,82.2,1.575,[0.0177],[41.1]
1,60.5415,0.1591,2.7783,2.791,57.8413,106.86,1.6291,[0.0226],[123.3]
1,35.3044,0.2965,1.9892,2.3861,60.5415,123.3,1.5824,[0.19],[312.36]
1,60.5415,0.125,2.1032,0.9756,11.7294,106.86,1.9158,[0.0853],[123.3]
1,16.2015,0.1546,1.0063,2.538,61.4555,106.86,1.7477,[0.1138],[41.1]
1,62.6262,0.2333,2.4119,2.0311,35.3044,312.36,1.8927,[0.1797],[131.52]
1,62.6262,0.2981,2.1742,0.8726,6.8019,82.2,1.6704,[0.0887],[131.52]
1,60.5415,0.2305,2.3511,1.1978,16.2015,41.1,1.8406,[0.0438],[123.3]
1,61.4555,0.2535,2.908,2.9121,57.8413,106.86,1.6993,[0.0391],[106.86]
1,26.1889,0.2389,1.4359,1.9701,35.3044,312.36,1.778,[0.1041],[73.98]
1,62.6262,0.1316,2.8434,2.5382,61.4555,106.86,1.6904,[0.1313],[131.52]
1,60.5415,0.2773,2.7735,3.0875,57.8413,106.86,1.7883,[0.0539],[123.3]
1,61.4555,0.2801,2.8482,3.1599,62.6262,131.52,1.6068,[0.1723],[106.86]
1,26.1889,0.1728,1.3641,2.4793,60.5415,123.3,1.6943,[0.1148],[73.98]
1,16.2015,0.1275,0.9662,1.1152,16.2015,41.1,1.8938,[0.1655],[41.1]
1,62.6262,0.2772,2.1739,1.0292,6.8019,82.2,1.9468,[0.1166],[131.52]
1,35.3044,0.1897,1.9182,2.4124,62.6262,131.52,1.6914,[0.0226],[312.36]
1,60.5415,0.2518,2.7758,2.765,62.6262,131.52,1.778,[0.0382],[123.3]
1,35.3044,0.2475,1.8902,2.334,60.5415,123.3,1.6148,[0.0921],[312.36]
1,35.3044,0.2159,2.0484,2.4893,57.8413,106.86,1.6285,[0.1551],[312.36]
1,11.7294,0.2563,0.7018,0.85,11.7294,106.86,1.8603,[0.0467],[106.86]
1,61.4555,0.2524,2.5747,2.8633,60.5415,123.3,1.7458,[0.1269],[106.86]
1,57.8413,0.1144,2.2521,1.1203,16.2015,41.1,1.7618,[0.1563],[106.86]
1,57.8413,0.1544,2.2488,1.3226,16.2015,41.1,1.9575,[0.0452],[106.86]
1,16.2015,0.2668,1.1194,2.6054,61.4555,106.86,1.7398,[0.0368],[41.1]
1,57.8413,0.224,2.455,2.7403,62.6262,131.52,1.8302,[0.1303],[106.86]
1,16.2015,0.1311,0.8183,0.9162,11.7294,106.86,1.8812,[0.0836],[41.1]
1,57.8413,0.2899,2.2178,1.3335,11.7294,106.86,1.9235,[0.1044],[106.86]
1,16.2015,0.2953,0.851,1.4035,26.1889,73.98,1.7563,[0.2001],[41.1]
1,57.8413,0.1264,2.6827,2.1684,35.3044,312.36,1.7615,[0.1177],[106.86]
1,35.3044,0.1601,1.8426,2.3461,57.8413,106.86,1.7378,[0.0913],[312.36]
1,61.4555,0.2872,2.2782,2.2018,35.3044,312.36,1.6339,[0.0872],[106.86]
1,6.8019,0.116,0.6552,0.8281,11.7294,106.86,1.9307,[0.0861],[82.2]
1,60.5415,0.2778,2.9362,2.9259,60.5415,123.3,1.7281,[0.1106],[123.3]
1,11.7294,0.117,0.844,0.8091,6.8019,82.2,1.829,[0.1244],[106.86]
1,6.8019,0.2876,0.6664,1.4004,26.1889,73.98,1.8121,[0.0353],[82.2]
1,57.8413,0.183,2.0807,0.821,6.8019,82.2,1.9782,[0.0836],[106.86]
1,11.7294,0.2596,0.8135,2.364,62.6262,131.52,1.6741,[0.0985],[106.86]
1,26.1889,0.1744,1.2422,1.0486,16.2015,41.1,1.9065,[0.0926],[73.98]
1,35.3044,0.1319,1.9296,2.4812,62.6262,131.52,1.6573,[0.0577],[312.36]
1,60.5415,0.1108,2.7878,2.7879,61.4555,106.86,1.7302,[0.1986],[123.3]
1,62.6262,0.2619,2.5543,2.7203,61.4555,106.86,1.7077,[0.0706],[131.52]
1,26.1889,0.1884,1.3241,2.526,61.4555,106.86,1.6729,[0.1206],[73.98]
1,62.6262,0.1442,2.3896,1.1937,16.2015,41.1,1.8708,[0.0555],[131.52]
1,26.1889,0.1323,1.3857,2.3642,57.8413,106.86,1.7034,[0.0967],[73.98]
1,35.3044,0.2501,1.3824,0.7081,6.8019,82.2,2.0656,[0.0616],[312.36]
1,61.4555,0.2179,2.1762,0.8315,6.8019,82.2,2.0049,[0.1158],[106.86]
1,35.3044,0.1734,1.7971,2.3612,61.4555,106.86,1.8385,[0.1119],[312.36]
1,16.2015,0.2837,0.86,2.4836,62.6262,131.52,1.708,[0.0811],[41.1]
1,6.8019,0.1375,0.6948,0.7875,6.8019,82.2,1.9322,[0.122],[82.2]
1,11.7294,0.1528,0.9591,2.5707,61.4555,106.86,1.7469,[0.1741],[106.86]
1,35.3044,0.2883,1.5835,1.049,16.2015,41.1,2.0094,[0.1989],[312.36]
1,26.1889,0.2705,1.2341,2.5814,57.8413,106.86,1.8916,[0.1871],[73.98]
1,16.2015,0.2032,1.0705,1.4915,26.1889,73.98,1.7744,[0.0189],[41.1]
1,6.8019,0.2945,0.52,0.7627,11.7294,106.86,1.8844,[0.109],[82.2]
1,26.1889,0.2945,1.2195,2.4242,61.4555,106.86,1.7446,[0.0861],[73.98]
1,26.1889,0.2813,1.2814,2.5165,60.5415,123.3,1.7249,[0.1241],[73.98]
1,6.8019,0.2056,0.5877,0.9199,16.2015,41.1,1.7073,[0.095],[82.2]
1,62.6262,0.1062,2.367,1.0533,16.2015,41.1,1.8897,[0.1366],[131.52]
1,6.8019,0.2893,0.6932,2.3658,60.5415,123.3,1.8169,[0.0794],[82.2]
1,26.1889,0.1818,1.221,1.7643,35.3044,312.36,1.7978,[0.1733],[73.98]
1,26.1889,0.2123,1.1832,0.7933,6.8019,82.2,1.9434,[0.0578],[73.98]
1,6.8019,0.1705,0.6007,1.5355,35.3044,312.36,1.7156,[0.126],[82.2]
1,26.1889,0.137,1.4405,1.9907,35.3044,312.36,1.6135,[0.1223],[73.98]
1,62.6262,0.1112,2.428,1.4853,26.1889,73.98,1.9533,[0.1546],[131.52]
1,11.7294,0.1834,0.7644,1.5265,35.3044,312.36,1.8251,[0.1741],[106.86]
1,6.8019,0.2878,0.5613,0.975,16.2015,41.1,1.8749,[0.1069],[82.2]
1,35.3044,0.1673,2.0797,2.3252,57.8413,106.86,1.9833,[0.014],[312.36]
1,6.8019,0.1534,0.5833,0.9108,16.2015,41.1,1.8736,[0.0162],[82.2]
1,26.1889,0.1368,1.3469,1.8492,35.3044,312.36,1.6844,[0.0272],[73.98]
1,6.8019,0.2298,0.6299,0.9891,16.2015,41.1,1.9072,[0.1657],[82.2]
1,16.2015,0.2072,0.8472,1.6355,35.3044,312.36,1.8583,[0.1016],[41.1]
1,16.2015,0.3007,0.7977,1.8367,35.3044,312.36,1.921,[0.0321],[41.1]
1,61.4555,0.1351,2.2764,1.114,11.7294,106.86,1.9057,[0.0976],[106.86]
1,6.8019,0.1156,0.8891,2.4261,62.6262,131.52,1.7676,[0.0434],[82.2]
1,60.5415,0.1124,2.6951,3.0256,62.6262,131.52,1.7771,[0.1577],[123.3]
1,57.8413,0.2768,2.19,1.0203,11.7294,106.86,1.8822,[0.0877],[106.86]
1,57.8413,0.2385,2.1488,0.813,6.8019,82.2,2.0178,[0.1729],[106.86]
1,35.3044,0.1529,1.6105,1.7545,35.3044,312.36,1.8611,[0.1787],[312.36]
1,6.8019,0.1533,0.7603,0.9319,11.7294,106.86,1.7615,[0.0618],[82.2]
1,57.8413,0.233,2.5376,2.8733,60.5415,123.3,1.76,[0.1945],[106.86]
1,11.7294,0.2123,0.846,1.294,26.1889,73.98,1.7774,[0.0163],[106.86]
1,16.2015,0.1991,0.8882,1.5032,26.1889,73.98,1.6314,[0.1116],[41.1]
1,61.4555,0.26,2.3283,2.1379,35.3044,312.36,1.8844,[0.0772],[106.86]
1,16.2015,0.1725,0.7924,0.9048,11.7294,106.86,1.845,[0.0705],[41.1]
1,26.1889,0.1963,1.2343,1.7572,35.3044,312.36,1.871,[0.023],[73.98]
1,35.3044,0.1704,1.3864,0.827,11.7294,106.86,2.0799,[0.1981],[312.36]
1,11.7294,0.1148,0.9938,2.3885,60.5415,123.3,1.8041,[0.0421],[106.86]
1,60.5415,0.1219,2.3701,1.101,11.7294,106.86,1.7478,[0.1434],[123.3]
1,11.7294,0.1857,0.8969,1.6382,35.3044,312.36,1.7823,[0.0772],[106.86]
1,35.3044,0.3454,1.465,0.8054,6.8019,82.2,2.0146,[0.098],[312.36]
1,57.8413,0.2382,2.4428,2.9792,61.4555,106.86,1.8527,[0.0285],[106.86]
1,60.5415,0.2447,2.1693,0.8339,6.8019,82.2,1.983,[0.1946],[123.3]
1,35.3044,0.1674,1.5053,1.6229,35.3044,312.36,1.7904,[0.1275],[312.36]
1,16.2015,0.2681,0.8645,2.4224,60.5415,123.3,1.8561,[0.1068],[41.1]
1,57.8413,0.113,2.2117,0.8896,6.8019,82.2,1.9678,[0.0627],[106.86]
1,6.8019,0.1856,0.5703,0.9192,16.2015,41.1,1.905,[0.0771],[82.2]
1,6.8019,0.1321,0.6093,2.1966,60.5415,123.3,1.7808,[0.0571],[82.2]
1,11.7294,0.2864,0.751,2.5664,61.4555,106.86,1.7302,[0.0686],[106.86]
1,26.1889,0.2229,1.543,2.5242,57.8413,106.86,1.7662,[0.1708],[73.98]
1,11.7294,0.2118,0.8768,2.4871,62.6262,131.52,1.5823,[0.1339],[106.86]
1,16.2015,0.1747,0.9325,2.2848,57.8413,106.86,1.8198,[0.1206],[41.1]
1,62.6262,0.2462,2.2539,1.9987,35.3044,312.36,1.8822,[0.1225],[131.52]
1,6.8019,0.159,0.6067,2.3048,61.4555,106.86,1.8568,[0.0585],[82.2]
1,11.7294,0.2602,0.733,2.3737,61.4555,106.86,1.694,[0.1501],[106.86]
1,62.6262,0.192,2.5041,1.2125,16.2015,41.1,1.9132,[0.0208],[131.52]
1,57.8413,0.1723,2.0654,0.9616,11.7294,106.86,1.9556,[0.0849],[106.86]
1,11.7294,0.1125,0.867,2.1742,57.8413,106.86,1.6712,[0.057],[106.86]
1,60.5415,0.2568,2.2341,1.1834,11.7294,106.86,2.0683,[0.0371],[123.3]
1,61.4555,0.1506,2.2722,2.0934,35.3044,312.36,1.9239,[0.1981],[106.86]
1,60.5415,0.1216,2.2768,0.8867,6.8019,82.2,2.0481,[0.064],[123.3]
1,11.7294,0.2991,0.7884,0.9198,11.7294,106.86,1.9799,[0.0983],[106.86]
1,26.1889,0.2468,1.3369,1.5047,26.1889,73.98,1.8354,[0.0719],[73.98]
1,11.7294,0.1112,0.9425,1.3293,26.1889,73.98,1.8962,[0.1707],[106.86]
1,16.2015,0.2135,0.8145,1.6797,35.3044,312.36,1.8494,[0.0667],[41.1]
1,62.6262,0.1399,2.7245,3.0758,60.5415,123.3,1.7,[0.0442],[131.52]
1,62.6262,0.1873,2.5905,2.8966,62.6262,131.52,1.7626,[0.0347],[131.52]
1,57.8413,0.228,2.1323,2.011,35.3044,312.36,1.907,[0.1939],[106.86]
1,6.8019,0.2607,0.6261,0.9031,11.7294,106.86,1.9639,[0.151],[82.2]
1,11.7294,0.2208,0.809,1.6167,35.3044,312.36,1.7483,[0.0914],[106.86]
1,16.2015,0.2748,0.95,2.6291,62.6262,131.52,1.7967,[0.1948],[41.1]
1,62.6262,0.1487,2.3538,1.1279,16.2015,41.1,1.8581,[0.0356],[131.52]
1,62.6262,0.15,2.1952,1.0247,11.7294,106.86,1.802,[0.0809],[131.52]
1,61.4555,0.1334,2.7933,3.0835,62.6262,131.52,1.7916,[0.1371],[106.86]
1,62.6262,0.2885,2.3028,1.1113,16.2015,41.1,1.9484,[0.0952],[131.52]
1,60.5415,0.2375,2.682,2.8726,61.4555,106.86,1.7886,[0.0377],[123.3]
1,60.5415,0.1809,2.6056,2.7428,60.5415,123.3,1.8454,[0.1605],[123.3]
1,35.3044,0.2123,1.5456,0.9459,16.2015,41.1,1.9637,[0.1803],[312.36]
1,60.5415,0.1114,2.1181,0.799,6.8019,82.2,1.9778,[0.1299],[123.3]
1,26.1889,0.2852,1.4717,2.7604,62.6262,131.52,1.55,[0.0149],[73.98]
1,62.6262,0.179,2.2893,2.0928,35.3044,312.36,1.7389,[0.018],[131.52]
1,60.5415,0.1407,2.3266,1.5595,26.1889,73.98,1.8657,[0.0309],[123.3]
1,57.8413,0.1391,2.772,2.9621,60.5415,123.3,1.7228,[0.015],[106.86]
1,26.1889,0.1312,1.1741,0.8397,6.8019,82.2,1.9017,[0.1661],[73.98]
1,60.5415,0.2884,2.2061,0.8917,6.8019,82.2,1.9353,[0.0996],[123.3]
1,62.6262,0.3555,2.2555,1.0096,11.7294,106.86,1.9054,[0.0393],[131.52]
1,16.2015,0.1115,0.9357,2.3338,60.5415,123.3,1.7474,[0.0773],[41.1]
1,62.6262,0.1361,2.4977,1.4338,26.1889,73.98,1.9717,[0.0312],[131.52]
1,26.1889,0.2824,1.1188,0.787,6.8019,82.2,2.023,[0.0289],[73.98]
1,60.5415,0.2078,2.5209,1.67,26.1889,73.98,1.9399,[0.1431],[123.3]
1,11.7294,0.1333,0.8065,2.2363,57.8413,106.86,1.6969,[0.0995],[106.86]
1,26.1889,0.1545,1.3099,1.1998,16.2015,41.1,1.9782,[0.0767],[73.98]
1,11.7294,0.1447,0.918,1.3211,26.1889,73.98,1.9298,[0.1133],[106.86]
1,61.4555,0.1814,2.3202,1.2485,16.2015,41.1,1.9426,[0.1342],[106.86]
1,60.5415,0.3566,2.2993,1.4935,26.1889,73.98,1.9042,[0.1221],[123.3]
1,62.6262,0.2508,2.3492,1.5285,26.1889,73.98,1.8876,[0.199],[131.52]
1,62.6262,0.2271,2.7274,2.7318,57.8413,106.86,1.8442,[0.1819],[131.52]
1,6.8019,0.1708,0.643,1.6703,35.3044,312.36,1.9932,[0.0377],[82.2]
1,16.2015,0.159,0.8609,1.1016,16.2015,41.1,1.9521,[0.0304],[41.1]
1,61.4555,0.248,2.7542,2.7587,57.8413,106.86,1.949,[0.1327],[106.86]
1,60.5415,0.1451,2.2489,1.0857,16.2015,41.1,1.9469,[0.183],[123.3]
1,62.6262,0.1256,2.7014,2.85,62.6262,131.52,1.7087,[0.061],[131.52]
1,62.6262,0.1809,2.3976,1.1222,16.2015,41.1,1.7119,[0.1687],[131.52]
1,60.5415,0.2042,2.1723,1.2034,11.7294,106.86,1.9911,[0.1684],[123.3]
1,16.2015,0.2072,1.0368,1.4813,26.1889,73.98,1.7896,[0.0163],[41.1]
1,62.6262,0.263,2.2514,0.8224,6.8019,82.2,2.1148,[0.0501],[131.52]
1,16.2015,0.1205,0.9024,0.7739,6.8019,82.2,1.9954,[0.0233],[41.1]
1,16.2015,0.1722,0.9613,2.3267,57.8413,106.86,1.8134,[0.1658],[41.1]
1,11.7294,0.1179,0.9045,2.2507,57.8413,106.86,1.9582,[0.1736],[106.86]
1,60.5415,0.1575,2.3806,1.9966,35.3044,312.36,2.0724,[0.1957],[123.3]
1,16.2015,0.2872,0.9205,2.5926,61.4555,106.86,1.8199,[0.0345],[41.1]
1,26.1889,0.1813,1.1764,0.8129,6.8019,82.2,1.938,[0.068],[73.98]
1,60.5415,0.2391,2.1501,0.8175,6.8019,82.2,1.9521,[0.0243],[123.3]
1,6.8019,0.1526,0.5944,2.2472,57.8413,106.86,1.753,[0.1835],[82.2]
1,16.2015,0.3536,0.9033,1.4332,26.1889,73.98,1.8804,[0.172],[41.1]
1,61.4555,0.2051,2.5671,2.7349,60.5415,123.3,1.69,[0.201],[106.86]
1,62.6262,0.1374,2.8026,2.7926,62.6262,131.52,1.5392,[0.0843],[131.52]
1,26.1889,0.1098,1.2228,0.9855,11.7294,106.86,2.0323,[0.0201],[73.98]
1,16.2015,0.1109,0.9547,2.3651,61.4555,106.86,1.7365,[0.1761],[41.1]
1,57.8413,0.2118,2.8734,2.8691,60.5415,123.3,1.8514,[0.1894],[106.86]
1,6.8019,0.1267,0.6266,2.3615,60.5415,123.3,1.7167,[0.1824],[82.2]
1,6.8019,0.2873,0.5725,0.7199,6.8019,82.2,2.0292,[0.1853],[82.2]
1,60.5415,0.1078,2.7279,3.0319,62.6262,131.52,1.7978,[0.0889],[123.3]
1,35.3044,0.2984,1.6666,2.432,62.6262,131.52,1.734,[0.0275],[312.36]
1,61.4555,0.1586,2.2587,0.9053,6.8019,82.2,2.0099,[0.1422],[106.86]
1,61.4555,0.127,2.7059,2.7014,61.4555,106.86,1.805,[0.0527],[106.86]
1,61.4555,0.2815,2.7099,2.6862,60.5415,123.3,1.7354,[0.0737],[106.86]
1,35.3044,0.1496,1.7017,1.3036,26.1889,73.98,1.7906,[0.1207],[312.36]
1,16.2015,0.225,1.0444,2.519,62.6262,131.52,1.6697,[0.0874],[41.1]
1,35.3044,0.2508,1.9967,2.4976,60.5415,123.3,1.7812,[0.1003],[312.36]
1,35.3044,0.2867,1.5453,1.0143,16.2015,41.1,1.8552,[0.0305],[312.36]
1,61.4555,0.1289,2.4671,1.1126,16.2015,41.1,1.8864,[0.1285],[106.86]
1,35.3044,0.2493,1.6193,0.784,6.8019,82.2,1.7816,[0.1449],[312.36]
1,6.8019,0.1496,0.6009,2.3498,62.6262,131.52,1.8073,[0.1201],[82.2]
1,26.1889,0.1838,1.625,2.5617,61.4555,106.86,1.7859,[0.101],[73.98]
1,61.4555,0.1822,2.6929,2.6887,57.8413,106.86,1.5767,[0.0954],[106.86]
1,16.2015,0.1337,0.8042,1.6043,35.3044,312.36,1.8066,[0.1382],[41.1]
1,35.3044,0.1233,1.7385,1.7212,35.3044,312.36,1.8925,[0.1697],[312.36]
1,62.6262,0.3004,2.6785,2.9855,62.6262,131.52,1.7873,[0.0256],[131.52]
1,16.2015,0.1196,0.9417,2.3678,61.4555,106.86,1.7286,[0.0425],[41.1]
1,35.3044,0.1464,1.8435,2.366,61.4555,106.86,1.6354,[0.1601],[312.36]
1,16.2015,0.1822,0.9301,1.9008,35.3044,312.36,1.7067,[0.1592],[41.1]
1,57.8413,0.3418,2.4176,2.7361,61.4555,106.86,1.866,[0.0762],[106.86]
1,6.8019,0.1752,0.6053,2.3583,62.6262,131.52,1.8348,[0.0849],[82.2]
1,35.3044,0.1749,1.6789,1.3026,26.1889,73.98,1.8152,[0.1354],[312.36]
1,11.7294,0.1861,0.8254,2.1892,57.8413,106.86,1.8103,[0.0234],[106.86]
1,6.8019,0.1736,0.7015,2.3119,60.5415,123.3,1.7709,[0.1695],[82.2]
1,26.1889,0.2085,1.1648,1.7255,35.3044,312.36,1.8198,[0.0331],[73.98]
1,35.3044,0.2327,1.8449,2.2983,57.8413,106.86,1.8192,[0.058],[312.36]
1,62.6262,0.267,2.4798,1.501,26.1889,73.98,1.7615,[0.0714],[131.52]
1,6.8019,0.2071,0.744,1.0254,16.2015,41.1,1.7972,[0.0442],[82.2]
1,26.1889,0.2355,1.6244,2.5313,57.8413,106.86,1.6948,[0.0828],[73.98]
1,35.3044,0.1873,1.3913,0.7089,6.8019,82.2,1.9965,[0.0512],[312.36]
1,62.6262,0.1605,2.3061,1.0888,16.2015,41.1,1.8146,[0.0735],[131.52]
1,26.1889,0.2067,1.3559,2.4427,60.5415,123.3,1.708,[0.1699],[73.98]
1,6.8019,0.1533,0.5807,0.6837,6.8019,82.2,2.0031,[0.0895],[82.2]
1,35.3044,0.2974,1.4489,0.7608,6.8019,82.2,2.0136,[0.0249],[312.36]
1,60.5415,0.1995,2.5882,2.7591,57.8413,106.86,1.7799,[0.1256],[123.3]
1,62.6262,0.1928,2.377,1.2145,16.2015,41.1,1.7112,[0.1315],[131.52]
1,26.1889,0.28,1.1311,0.9355,6.8019,82.2,1.9693,[0.1857],[73.98]
1,16.2015,0.3009,0.863,2.4584,62.6262,131.52,1.8526,[0.0853],[41.1]
1,6.8019,0.1105,0.8059,2.4873,62.6262,131.52,1.6187,[0.0684],[82.2]
1,11.7294,0.2516,0.738,0.9433,16.2015,41.1,1.9053,[0.0224],[106.86]
1,60.5415,0.208,2.1591,0.8528,6.8019,82.2,1.949,[0.0593],[123.3]
1,6.8019,0.1578,0.6406,0.7288,6.8019,82.2,1.7597,[0.049],[82.2]
1,61.4555,0.2694,2.8502,3.1537,60.5415,123.3,2.0055,[0.0527],[106.86]
1,26.1889,0.1181,1.4834,2.529,61.4555,106.86,1.8423,[0.1311],[73.98]
1,35.3044,0.2646,1.7172,1.2968,26.1889,73.98,1.7804,[0.0511],[312.36]
1,16.2015,0.2219,0.8952,1.4455,26.1889,73.98,1.8518,[0.0793],[41.1]
1,60.5415,0.1121,2.6875,2.815,62.6262,131.52,1.56,[0.0116],[123.3]
1,61.4555,0.2025,2.8293,3.3527,62.6262,131.52,1.7093,[0.0189],[106.86]
1,35.3044,0.2334,1.9662,2.4556,60.5415,123.3,1.9813,[0.1221],[312.36]
1,6.8019,0.1789,0.6006,1.2862,26.1889,73.98,1.8417,[0.086],[82.2]
1,6.8019,0.1829,0.583,0.6895,6.8019,82.2,1.6717,[0.0909],[82.2]
1,35.3044,0.2028,1.808,2.3518,61.4555,106.86,1.9106,[0.1862],[312.36]
1,60.5415,0.128,2.206,2.0386,35.3044,312.36,1.8905,[0.1887],[123.3]
1,62.6262,0.2156,2.3626,2.0574,35.3044,312.36,1.6287,[0.1905],[131.52]
1,11.7294,0.2409,0.7025,0.7044,6.8019,82.2,2.0549,[0.1366],[106.86]
1,57.8413,0.1559,2.8041,3.1108,57.8413,106.86,1.7208,[0.1401],[106.86]
1,26.1889,0.2417,1.3757,2.4061,57.8413,106.86,1.7938,[0.1583],[73.98]
1,62.6262,0.1405,2.8695,2.8586,61.4555,106.86,1.8132,[0.1413],[131.52]
1,26.1889,0.1191,1.263,1.0268,16.2015,41.1,1.9281,[0.1908],[73.98]
1,16.2015,0.129,0.9794,1.0551,6.8019,82.2,1.9524,[0.0822],[41.1]
1,26.1889,0.222,1.4144,2.4779,60.5415,123.3,1.727,[0.0663],[73.98]
1,35.3044,0.1283,1.5215,1.6951,35.3044,312.36,1.793,[0.1868],[312.36]
1,61.4555,0.2271,2.7222,2.7172,57.8413,106.86,1.7417,[0.0769],[106.86]
1,57.8413,0.1529,2.5804,2.7537,60.5415,123.3,1.7925,[0.1773],[106.86]
1,60.5415,0.2558,2.6898,2.6849,57.8413,106.86,1.9146,[0.0159],[123.3]
1,61.4555,0.1614,2.619,2.768,60.5415,123.3,1.7945,[0.1927],[106.86]
1,35.3044,0.1208,1.7791,2.4028,62.6262,131.52,1.7628,[0.1142],[312.36]
1,60.5415,0.153,2.8726,2.868,62.6262,131.52,1.8981,[0.0181],[123.3]
1,35.3044,0.1471,2.076,2.4895,62.6262,131.52,1.8761,[0.0209],[312.36]
1,60.5415,0.2213,2.4238,1.1922,16.2015,41.1,2.0008,[0.1252],[123.3]
1,60.5415,0.1612,2.6205,2.8065,60.5415,123.3,1.8203,[0.1762],[123.3]
1,26.1889,0.2114,1.398,2.5369,60.5415,123.3,1.8245,[0.0548],[73.98]
1,62.6262,0.2755,2.7779,3.1132,62.6262,131.52,1.8302,[0.0445],[131.52]
1,6.8019,0.1426,0.7091,0.7748,6.8019,82.2,2.026,[0.0394],[82.2]
1,62.6262,0.1514,2.3049,1.1105,16.2015,41.1,1.8889,[0.1397],[131.52]
1,11.7294,0.1176,0.8699,2.3118,60.5415,123.3,1.7431,[0.1745],[106.86]
1,16.2015,0.1426,0.8703,2.4533,62.6262,131.52,1.8534,[0.0869],[41.1]
1,57.8413,0.2242,2.7458,2.916,62.6262,131.52,1.7729,[0.1103],[106.86]
1,11.7294,0.1602,0.8082,1.286,26.1889,73.98,1.9634,[0.0738],[106.86]
1,57.8413,0.1899,2.335,1.5222,26.1889,73.98,1.9384,[0.0726],[106.86]
1,35.3044,0.1695,2.3468,2.5328,60.5415,123.3,1.9796,[0.0159],[312.36]
1,62.6262,0.241,2.8487,2.8521,60.5415,123.3,1.7603,[0.1038],[131.52]
1,57.8413,0.2563,2.3556,1.212,16.2015,41.1,1.8705,[0.0409],[106.86]
